chemial1	chemial2	score
1066	227	0.876001861
998	7991	0.673090273
460	613145	0.239039364
123689	31252	0.406539088
13185	88299	0.688608782
10797	4420322	0.332332025
2148	8814	0.526667176
5281855	15816	0.733231771
168381	101122	0.571381577
480764	763	0.77400345
6781	123543	0.882517876
11222	10469	0.880653172
196	6054	0.053163357
14986	10256	0.86122526
867	780	0.517409315
70630	92919	0.177422162
3469	515	0.206199737
86609	4171	0.363697211
521300	91451	0.274630965
292427	8130	0.172686288
778	10465	0.46755313
5284649	3082042	0.492257106
92751	107	0.785419882
440993	943	0.399857494
522556	328	0.119968702
8814	6453952	0.104240468
1055	757	0.504931631
8175	79437	0.469029641
96384	4075	0.783309051
26840	10349	0.413469063
147608	21100	0.155226955
683	6561	0.972770171
12401	92919	0.441882177
12187	359	0.312760593
65076	668	0.61437563
8028	150996	0.528293041
2879	586	0.044503174
5002	151023	0.872497431
8003	15600	0.569014899
7991	916	0.136234177
6453952	807	0.171221223
92817	5281855	0.478834336
18189	45479248	0.943491396
9856500	757	0.218075212
1673	14124	0.084028114
95433	3893	0.002725978
7983	15380	0.939238518
10932	235009	0.299134076
64969	8129	0.284357995
6276	520298	0.768589651
1146	11970	0.121340734
811	7237	0.747751377
20393	12266	0.350275237
88412	18827	0.706927974
2498	70630	0.215718987
435728	10972	0.733494871
8164	702	0.511896929
8058	5280863	0.284526411
6342	69217	0.256181565
5255	181511	0.007577471
9813855	9862	0.632107032
449	12702257	0.416254411
193530	274	0.180828985
100532	3081033	0.542277229
92918	92865	0.819324548
144746	68340	0.249362545
240	20748	0.860362162
7795	923	0.599018556
356	764	0.529616194
11160	7342	0.982036443
10111	5192	0.704096054
7341	1178	0.20568471
181976	45479248	0.076097778
7725	22556	0.281948452
283	588	0.91260651
12367	439167	0.180152704
5255	83126	0.178361881
923	985	0.623362291
14514	10394	0.451425307
3672	8697	0.590845397
8163	68144	0.616473642
235009	88412	0.792319932
92817	4687	0.11313328
4682588	11747	0.459927549
147608	11920	0.582216039
45479248	61184	0.038714271
780	8182	0.021742418
602	16064	0.882330405
18218182	83944	0.175507027
5318980	72	0.801227092
311	305	0.02885039
10805	11551966	0.939172475
2519	100528	0.238025709
5280445	5280441	0.987952916
12702257	23284	0.796371459
5317750	79101	0.482218072
867	4096934	0.470087033
79718	6736	0.773100117
8063	62385	0.885073483
2181	753	0.035674455
604	12367	0.347730015
52925131	119205	0.199930139
334517	1198	0.189928003
9813855	359	0.401884868
7809	7826	0.601517702
1017	8130	0.584610504
7172	10256	0.951608548
69417	724	0.033307689
6342	2752054	0.345612993
20393	7991	0.326294321
10686	7749	0.501648057
6341	6781	0.081689594
311	10634	0.727758574
227	79070	0.511703947
12681285	70095	0.858701194
975	111299	0.127495849
1017	6584	0.607888145
92904	64956	0.827374801
13185	123886	0.828662212
440783	5570	0.597486175
1103	457	0.594368005
7967	763	0.097490298
563	14514	0.908798405
244	3032822	0.181180989
169485	836	0.652093647
65072	11266	0.793813829
19310	14925	0.1305758
4091	649	0.928257917
27476	122356	0.801848303
173909	1174	0.87012148
439167	180	0.930013141
263475	1198	0.656836014
5281675	5280373	0.630649883
6180	4911	0.731888243
1060	757	0.823191172
169485	8028	0.199747545
18686	65124	0.323932516
7991	7410	0.861687159
5280459	16663321	0.422740712
11552	1669	0.896186718
10258	26613	0.452431997
11160	5280459	0.968430491
439552	5280373	0.910147206
10458	875	0.937770303
4046492	454064	0.013182803
439207	193530	0.657808108
123543	64945	0.28128197
189087	5284649	0.436578609
5282160	68310	0.655881164
342532	92997	0.839126233
6184	18218246	0.185772147
849	7991	0.542980567
4737557	8163	0.154160199
82640	98	0.328253688
3952518	7407	0.225849863
259325	13185	0.388128647
1055	79041	0.408720339
7983	5280459	0.878528265
604	111299	0.826582694
999	171161	0.110660242
133098	764	0.571291467
62385	7237	0.341950381
668	10394	0.636014253
61138	10469	0.71024388
4171	7826	0.134153085
10111	12401	0.064601978
23847	6590	0.40019746
96757	123694	0.000589042
70346	7247	0.985374835
1662	69698	0.209781953
668	20534	0.686445743
180	6213	0.251463396
160663	94180	0.871297153
5281672	107802	0.900135913
12391	8078	0.928784693
757	137	0.880267117
1198	11529	0.450330839
10469	3621685	0.309864524
8892	92843	0.4477811
12741	53915061	0.947699989
31272	385	0.242511401
7409	7408	0.592607453
5281672	151223	0.443236851
439552	70346	0.841057602
12591	12530	0.846312001
176907	1054	0.607389065
24526	487	0.75117542
7413	7456	0.527949139
92105	11160	0.284981015
650	6426901	0.827803786
1018	261	0.813722424
126	92843	0.444534118
80642	3081033	0.750414701
8180	7284	0.787652042
947	289	0.199550278
1136	137	0.89212975
79070	1748	0.374453934
56842207	1150	0.876181984
61020	160471	0.878347498
3081033	712	0.465917994
595	64969	0.959688682
3672	96	0.554498579
379	5429	0.240502085
757	21100	0.555228135
417358	26840	0.899042859
379	6054	0.688796812
31253	2526	0.983959041
51	8182	0.557694281
14925	7410	0.92491089
783	134	0.741914403
62434	1032	0.39148564
1748	83939	0.64259374
916	13895	0.975129029
778	11529	0.729027517
11230	14986	0.81342463
8814	7413	0.81513538
7237	480764	0.132744528
92918	123886	0.827069776
61138	83944	0.178932883
151223	12367	0.660905416
69698	7809	0.211275913
102030	5601	0.17661892
339	12297	0.744820012
5280373	92832	0.993324435
11463	10812	0.762946485
1826	9813855	0.246627456
892	6180	0.602915263
60983	7463	0.483026033
12348	450268	0.241748164
115245	5281612	0.596550757
31252	72	0.959950627
79718	122312	0.777645457
440993	31289	0.769270569
4687	964	0.402881432
4678	5280343	0.479560205
68374	151152	0.965419272
4096934	140709	0.186842863
681	7824	0.564077125
6549	525	0.621978535
8180	750	0.147139259
1052	11142	0.51917309
1132	14124	0.940972811
100094	102959	0.623996811
997	7809	0.412695038
784	515	0.677783462
5282102	8892	0.512951205
7937	58	0.342331953
975	136487	0.143257628
4414300	123543	0.389523547
418041	14257	0.03004334
92919	102959	0.263276452
784	4737557	0.293532539
7237	439264	0.096639467
14124	1150	0.997641935
8209	69362	0.996531226
27902	65072	0.539430095
1237	151223	0.951217292
1054	31253	0.399715588
8158	135	0.035178055
7461	435949	0.012677913
8028	168379	0.384914341
181976	5280637	0.153902674
12122	418041	0.601163269
60983	235009	0.040763994
8207	69114	0.97301702
6453952	558	0.703360096
68340	10413	0.998536061
107971	683	0.341648751
5281807	101122	0.521576191
16478	123689	0.378377034
8028	8617	0.005125449
649	681	0.181791436
83944	31289	0.716189546
1183	5281807	0.573983093
6166	5280805	0.882324449
5280445	10465	0.454724703
2969	83126	0.13614051
12544	7847	0.78263691
52925131	75318	0.498231978
12025	119	0.747930166
2153	102960	0.295848584
92105	65373	0.953548549
887	996	0.883572909
1148	90246	0.175143694
4657542	460	0.387504923
312	53477741	0.939300698
64960	93556	0.255740917
14340	2733785	0.96482657
193530	36247	0.375692378
160437	78821	0.547252881
12100	1662	0.405369032
1254	189087	0.299522861
10257	65065	0.32894013
7237	8215	0.024001656
91498	11006	0.728633145
1237	5280443	0.578206996
6238	111	0.27147121
17513	7172	0.77012261
8299	47	0.874207749
105068	558	0.172769458
1175	500	0.35414644
3621685	9903	0.778008947
90246	239	0.150631684
86957	117477	0.981738252
65104	193872	0.971592148
3083779	964	0.855527486
2969	5601	0.284993819
93078	10393	0.371027103
1018	122356	0.864076448
189087	11509	0.709526496
66141	10931	0.259762135
70	94180	0.464737268
5281	68340	0.257198679
65512	160562	0.268564252
6166	170748	0.441616298
10542	18218246	0.177525039
18218240	10465	0.860272023
12025	5282799	0.269288149
100094	91451	0.720821571
8082	428	0.064139927
73399	5610	0.740401732
3952518	1014	0.548117676
31272	24526	0.502900962
6590	119	0.624708968
6584	9061	0.448419386
6348	2526	0.262204939
19310	5255	0.303525431
150914	160645	0.849052839
6341	151152	0.227177534
500	1088	0.134550287
65095	417360	0.245016566
10111	9838356	0.820856437
10111	8129	0.316514594
5280666	8129	0.940654634
152323	513197	0.742506988
11529	1117	0.697401829
107848	1017	0.674545223
16663321	10442	0.403230172
61030	1055	0.100346989
934	712	0.227079681
123543	1198	0.13182297
4099798	5280805	0.530696129
10459	102959	0.916639294
65124	8314	0.251945972
101122	1117	0.038480124
99463	439552	0.634157209
18218182	160562	0.033094796
91469	1256	0.125705657
936	92865	0.048395815
8207	297	0.524163265
6054	66282	0.624969296
4096934	5281	0.602905831
385	5699	0.526823787
179	5282102	0.10136095
750	6590	0.010397902
10349	79070	0.841465461
867	6723	0.602410433
235009	5280637	0.168522866
5280373	7500	0.96998395
31289	71	0.543005734
91611	4911	0.150464142
80220	439270	0.657845744
69522	115089	0.05375178
1049	3672	0.976883781
8141	11387	0.5446338
1673	3744	0.83894709
15047	332	0.281424651
98207	5280442	0.588685716
5281612	13204	0.401017073
439606	515	0.610902158
10467	457	0.088022687
162976	5282799	0.459363081
7809	3440	0.587008241
8221	23284	0.531437821
13357	67427	0.201343115
724	6568	0.524200082
790	7460	0.812022826
6228	753	0.751924099
262	5312	0.627890815
5281693	5280666	0.351297029
241	138	0.020488406
1174	864	0.704220291
66282	145068	0.279789874
8468	1150	0.216439676
8164	18686	0.902540414
5317750	6736	0.739923686
967	64950	0.055841632
813	2752054	0.091467827
174	12665	0.201258518
83939	1125	0.301563475
65154	3446	0.103904553
129846	10976	0.513737035
996	439606	0.102151293
124148	92997	0.324479493
10459	11463	0.948639012
26613	11039	0.025684649
91528	11492	0.489483471
7755	3614	0.736345193
88454	185914	0.307663251
5280805	11520	0.316220219
1050	7797	0.327769121
123886	4091	0.533604117
70694	181511	0.562731269
7762	83944	0.88721553
297	12741	0.257898774
67427	1178	0.242997277
91	417358	0.510403267
8003	8215	0.671880131
9856500	530422	0.690075858
20484	12025	0.560658049
7500	2758	0.202255542
11463	187808	0.769420766
23535	3520	0.25960269
496	83126	0.72719459
95433	10296	0.94580934
8103	2682	0.121702889
193872	102030	0.809633601
18189	931	0.938052241
10394	7895	0.287108595
10494	91528	0.379898446
9378	227	0.32254732
1256	7802	0.015749894
91498	875	0.680856091
92258	167627	0.333139146
3421919	5280637	0.53873555
7341	1135	0.957759008
9917980	1032	0.656355987
334517	283	0.470781438
71629	996	0.177807348
2181	887	0.866748015
151492	79094	0.075252494
18218246	5280441	0.558373595
1256	47579	0.801445309
997	61030	0.427877653
135	7456	0.233024184
31272	2733785	0.898817506
5281675	1005	0.774401091
1014	274	0.553312618
88881	7749	0.58174014
111	4414300	0.180080991
10253	160663	0.330135727
3014237	11387	0.049375901
151023	4065033	0.499040357
145068	6213	0.865940218
763	1123	0.119881809
99823	160663	0.431787807
6180	5282799	0.09703156
19	305	0.117730864
171161	168379	0.919262117
8103	5280445	0.27636166
1021	7362	0.516340385
11230	8093	0.823539871
681	66520	0.937795161
177	460	0.249920076
100094	115089	0.918582629
412	122121	0.338287395
6781	546304	0.800834598
69217	5253209	0.213535468
10111	1140	0.440705953
352038	7795	0.948250168
8314	439207	0.84145795
12389	10932	0.287630316
123694	440949	0.250939214
11160	98206	0.506956163
439207	122312	0.839305061
7413	5281612	0.70761389
64945	413	0.23637431
985	20393	0.430677797
811	18827	0.714624728
240	4046492	0.040036732
7456	88299	0.304066008
17525	6590	0.005021832
8003	5280961	0.626804292
87691	5246012	0.195217118
64981	241	0.500901114
23284	8207	0.812963078
6590	784	0.014745296
264	6736	0.946486987
668	10349	0.617465416
11230	1110	0.336712017
597	4678	0.67753503
996	7770	0.598099305
71	1146	0.983004528
21100	64956	0.708854609
3848	7929	0.590243639
4911	440993	0.624914204
595	179	0.305367698
1175	864	0.369522259
64960	10931	0.93031933
5281672	185	0.5918923
970	51	0.853529968
435718	1052	0.689315982
12591	12702257	0.665415809
27902	2969	0.174344804
6228	934	0.411355759
122356	5281	0.396628815
80220	1175	0.269920083
5280459	702	0.611942424
10010	1103	0.98082809
13895	9679	0.81731064
587	15816	0.502403635
95433	7461	0.770164648
12508	145068	0.969809596
2266	323786	0.095447058
7501	10494	0.570373769
359	177	0.836512784
24874	439606	0.236479374
6180	12530	0.866063501
64969	10467	0.796052273
426318	5280373	0.02127767
10253	11552	0.380737681
1662	435728	0.032709077
8858	31229	0.103638146
78168	449	0.755791146
179	1826	0.849841519
418041	934	0.973063239
68310	123689	0.919102632
5280441	6054	0.630154475
5971	6342	0.116997742
91451	332962	0.964987117
9895	173909	0.708772447
8207	122121	0.008955335
11039	105143	0.252845063
3676	97417	0.06500691
61184	235009	0.509985454
10932	107873	0.467121528
239	168379	0.640065121
1090	1088	0.309661469
64950	5317750	0.001725957
13130	8103	0.532182704
2969	7342	0.738160153
3744	5280666	0.843799936
4096934	100048	0.452325791
546304	122121	0.979416418
10972	964	0.38346081
500	3672	0.194429997
71	4687	0.165528765
558	441447	0.091159343
69867	16900	0.640861382
2148	6329	0.793374537
1145	10349	0.577089849
7410	934	0.773940225
332	140765	0.298957804
7770	51	0.678635264
47	5280441	0.331957482
487	6348	0.66727744
1175	967	0.621201069
999	65249	0.320499475
1178	23284	0.682153749
339	160663	0.502783226
111	4455	0.75124342
7797	66141	0.620396722
10855600	597	0.962540345
1005	10457	0.423202285
15047	1237	0.949363075
169148	18218182	0.793439865
5202	222	0.721008021
8063	588	0.901962426
16478	999	0.623013321
49	26612	0.278213251
14403	189028	0.059769744
227939	724	0.19776613
827	1176	0.809887003
8207	12530	0.869412402
435718	58	0.151318662
69726	5312	0.61897271
7866	10797	0.387836285
227	8063	0.991950132
888	4075	0.484988834
65065	10458	0.952515148
90246	1136	0.983405923
2094	774	0.634215973
283	31291	0.584224397
65249	352038	0.87995743
12232	24526	0.965585869
1000	8914	0.106832862
10931	12544	0.00353624
199	12284	0.670102329
3776	440949	0.734133253
136810	887	0.071856384
13187	1032	0.645336039
2752054	2526	0.180458538
5971	9917980	0.481255999
5202	60983	0.186222301
86	86957	0.512241822
23284	5971	0.232276649
439552	58	0.947243497
78798	11756	0.98463368
2733785	1021	0.619520047
328	6989	0.36577301
3776	6238	0.116335646
12591	65373	0.386340019
7409	6453952	0.265942828
650	5281807	0.078453024
235009	5282102	0.22689436
147608	6561	0.231255777
6568	5192	0.622753429
7795	11902	0.244172112
1132	588	0.212160597
339	1748	0.894325642
4046492	75810	0.09239886
70346	8892	0.276639192
702	118276	0.95972854
760	1145	0.681192254
6184	65727	0.096941384
9917980	1045	0.079695608
418041	7010587	0.094210444
65249	440946	0.024523588
5610	5318980	0.843737777
58	10394	0.122471112
750	1014	0.368250644
7725	105143	0.521629363
51	1001	0.191622045
5280961	91528	0.184975373
7762	69698	0.860373615
5281377	144	0.069333114
8908	5280343	0.530512893
334517	435718	0.541534167
1014	3446	0.599650188
24020	338	0.56311787
5246009	239	0.678304127
8182	3621685	0.394685098
36247	175	0.180173562
12544	152323	0.723190612
5280804	5280863	0.937028068
1018	10430	0.916095671
440810	71	0.415070728
5281612	20484	0.572189712
12100	440949	0.130677479
28486	31252	0.910358759
115089	135	0.411106294
3634442	171161	0.399469493
204	151014	0.882718536
1088	18218182	0.019194726
252	79041	0.768723361
144	743	0.569083617
4171	88299	0.37996361
767	135	0.458477774
5143	7720	0.706548182
88412	14986	0.911482778
123886	6329	0.116774065
1017	947	0.839965186
12367	24874	0.733023583
19310	2682	0.495815768
7408	1005	0.524983051
649	12293	0.278356621
138	99823	0.29268408
27902	70	0.185689431
798	6228	0.597311802
10976	618	0.424728901
14925	11902	0.251212925
66282	7809	0.782212088
880	8914	0.094028698
6238	185914	0.997221856
440776	176907	0.886316507
12297	105068	0.129574994
7937	5259589	0.443412513
3893	69160	0.970187967
446715	1110	0.756718074
10634	8058	0.201605273
4685	674	0.904418563
439606	6426901	0.639985097
14340	100528	0.42573268
878	3469	0.908379387
92997	16064	0.148959224
134	849	0.792138539
123689	847	0.232131082
69726	7342	0.737754593
196	8103	0.494975821
928	92918	0.217037571
5570	99823	0.632597509
98468	416721	0.116471209
92829	18218246	0.88404252
107738	11160	0.775343617
3639	2879	0.286192128
92843	5281	0.996449894
222	435728	0.407917657
6341	43	0.914035765
157	2752054	0.278901151
92865	515	0.243761539
9061	5280961	0.353252318
934	189028	0.236813228
70694	504	0.051062013
6584	100528	0.253413201
123689	91451	0.22194545
1183	751	0.247482679
1050	12284	0.973225201
90246	12748	0.132971789
31252	3440	0.300455422
778	139506	0.709453153
227	8003	0.192251161
5280961	60983	0.585209639
96373	11583	0.665576672
440776	370	0.866343687
10494	1050	0.136937809
68374	10819	0.83502497
323786	150996	0.253147417
435718	181511	0.910015114
5280637	971	0.288703808
246728	5282102	0.661623501
4455	15047	0.185158347
140709	151138	0.757016823
827	187808	0.64378931
147608	7420	0.593220204
8858	613145	0.05337712
67427	3080590	0.048197976
558	8299	0.386756418
11463	150914	0.496864789
440810	5280443	0.327004301
3845	785	0.056778484
235009	26840	0.821133427
93556	21100	0.208499094
100048	435949	0.193493387
91611	31253	0.278171243
464	6054	0.288833717
98207	7361	0.217763474
10457	943	0.887577013
7755	259325	0.390363513
12741	7762	0.843193974
763	181976	0.824033565
9378	916	0.956348503
8892	133098	0.375809853
1183	58	0.616689166
105143	118276	0.099290998
7519	152323	0.392774695
11124	650	0.578961772
1983	11197	0.391893177
31276	7342	0.845612929
342	8892	0.070225975
10812	784	0.276741129
528708	1049	0.83638952
878	100094	0.375933128
79070	118276	0.700377458
597	92865	0.735590515
7800	72924	0.244520174
12097	12293	0.359713848
435949	480764	0.011820507
595	5246012	0.918464556
281	311	0.748546217
5259589	5281	0.240957498
604	385	0.020602514
5281708	123886	0.504114541
244	23847	0.655153305
888	75318	0.520762205
10494	6584	0.381402836
903	5280373	0.18021406
2181	8468	0.235890173
105068	31291	0.48826898
712	426318	0.985979047
71629	813	0.501965016
3446	426318	0.081179991
9862	767	0.027167024
6723	58	0.670422165
2526	12100	0.639422687
8030	668	0.67463035
92751	435718	0.641905133
12681285	131760	0.965518837
3080590	1031	0.614461233
8221	65249	0.696129836
19	117477	0.895976546
4685	69698	0.635396186
13204	6426901	0.4177628
87691	99823	0.627726444
7958	417358	0.627107541
8857	521300	0.810989528
7826	10457	0.271962137
6344	93556	0.379368163
3421919	7770	0.87258612
69160	1176	0.176340579
7519	6054	0.796662712
118276	7958	0.256942775
3080590	521300	0.914311243
1059	69726	0.150269409
7909	13185	0.47607144
15103	51	0.52232066
138	417358	0.873345623
2181	9862	0.116609772
18686	152416	0.10832517
11039	2969	0.579502419
12024	7800	0.740572577
975	604	0.192628036
10703	11006	0.624516311
7408	2024	0.148558593
5280343	26049	0.124335488
521300	20484	0.791263705
9679	7410	0.330241403
9862	4657542	0.54250546
8028	7937	0.778002693
92817	439167	0.293456897
8314	100528	0.492526677
12348	10430	0.085952498
2153	5281647	0.938361163
558	11142	0.372557129
683	6166	0.295242596
17095	764	0.308437272
19310	928	0.657207675
6568	525	0.075129435
3676	22556	0.808164658
7958	65065	0.972144637
1068	62434	0.907629754
136487	151014	0.258033338
487	252	0.741281771
100532	3893	0.808064702
12367	8052	0.819214608
7824	126	0.260717088
179	5318980	0.305758975
133098	90246	0.142398796
187	68152	0.060829668
8175	92829	0.614143765
74426	13895	0.792442582
7809	61184	0.892743787
227939	12232	0.409019222
92865	807	0.843250922
69698	527	0.804212816
92829	7237	0.539657914
9813855	1254	0.481496907
83939	52925131	0.10701933
168379	6212	0.716294102
11747	12741	0.43272593
11520	133098	0.213992494
107873	408	0.31188376
7362	10469	0.052452257
450268	90246	0.18974262
416721	61030	0.53596995
985	359	0.837570479
19310	604	0.464202822
188979	73318	0.866129195
520298	1060	0.083300107
24415	435728	0.85174609
47	190	0.866516635
1103	178	0.398170042
83939	11671	0.581715095
1060	102960	0.859896314
8028	91	0.771362606
281	5318980	0.969929566
2879	87076413	0.006446615
7420	72	0.142718442
1017	12665	0.886805844
334517	91528	0.237419216
1148	160645	0.156480434
13357	16663321	0.983140257
5280441	446715	0.640446281
91528	2682	0.492117251
328	4420322	0.930809524
7762	12544	0.648697587
12100	14257	0.692884842
1662	763	0.321062581
530422	6453952	0.28458659
14986	5282102	0.920462391
147608	101122	0.030344567
13895	70630	0.55472132
152323	261	0.387426863
450268	7720	0.966499289
147608	92904	0.902579783
1060	8051	0.695322096
11920	10010	0.097648438
1125	11463	0.84338237
241	439270	0.433163919
530422	7237	0.307983058
98	91498	0.403034521
262	428	0.835276832
98207	668	0.446232047
352038	17095	0.798632227
5280378	5280637	0.140868792
24415	1140	0.947778499
10797	64960	0.924023675
3672	1102	0.529086377
1140	247	0.791507674
13357	47	0.714505814
91528	17513	0.153504909
5280804	73212	0.103439661
11387	522556	0.377279892
7172	123886	0.671731021
92865	457	0.912929915
9856500	9838356	0.746213156
151023	28486	0.133306803
107649	5280445	0.865483638
89437	4091	0.837832931
8221	79437	0.73512988
352038	263	0.873500255
932	115245	0.624855399
70095	5280443	0.876901203
724	7937	0.76766609
332962	10703	0.059154323
100528	7501	0.322226233
14896	435949	0.820641887
13204	7362	0.269208185
5281675	72304	0.481551657
985	7361	0.46931857
12681285	6348	0.990482107
273	5280961	0.736907416
174	504	0.039979557
6396	177	0.630690311
1738	11520	0.467914351
8207	86957	0.090548148
10931	27902	0.740719002
61020	668	0.326711013
64969	5280373	0.021874994
12180	11266	0.365108854
68340	68152	0.312555813
7461	11006	0.105873608
12046	181976	0.210675166
78821	10686	0.946928178
10812	2148	0.642846963
440949	1103	0.730637912
500	439270	0.2256993
743	107848	0.800671178
22556	190	0.08669825
83939	69726	0.115775066
6238	8908	0.90479417
102960	14986	0.299459819
5143	83697	0.627556828
7929	10819	0.817204632
7725	151012	0.443207474
289	235009	0.023512403
417575	8209	0.35649029
1059	115245	0.349397058
5488822	12544	0.92723528
70694	12389	0.427482846
2148	971	0.522188968
12348	21488	0.174289006
91	13130	0.245501705
4737557	105068	0.692634696
11492	500	0.918786482
105143	31265	0.992984957
6348	241	0.24143623
122121	864	0.324514568
107848	978	0.713884839
1826	305	0.799859336
53915061	124148	0.040211911
7991	261	0.160667447
187808	3032822	0.563048797
6396	6213	0.524895086
11671	65124	0.422462031
7847	8221	0.798026743
14925	1748	0.250871424
1052	440949	0.484844659
152416	998	0.627432291
222786	757	0.230447912
931	69698	0.40975246
5280666	68499	0.90115182
3893	19	0.242188676
6184	73399	0.396462053
10467	1169	0.481773475
118276	65104	0.951480499
11614	152416	0.86279799
138	8141	0.503672576
7409	10976	0.909552399
10442	15600	0.995635653
416721	8051	0.620078198
417575	2181	0.915915272
5280441	4171	0.826542926
98207	6396	0.90202866
14925	6560	0.603649075
7770	441	0.321898675
1045	21100	0.842967447
21488	4128305	0.393002237
7824	335	0.738826445
124148	18218246	0.549972613
5312	522556	0.188174646
712	17525	0.560678429
7408	12681285	0.41802628
7237	985	0.392957325
864	62434	0.581623319
16592	613145	0.545679965
996	91	0.967849133
342532	1018	0.201931653
12206	487	0.470991702
9061	5282102	0.837976005
3446	139506	0.852616367
504	440946	0.545517875
181976	123694	0.980902276
107873	11266	0.380974418
604	65727	0.547148816
27902	131760	0.56344485
11387	24642	0.336790417
4065033	3032822	0.35302424
227	19602	0.386825991
12587	751	0.004987553
18635	379	0.553870219
24020	5280343	0.961665896
263	92258	0.840434599
17095	8299	0.417113537
785	312	0.285943325
5610	12748	0.533279902
14986	12284	0.552421147
934	8207	0.629079043
65104	10413	0.700647811
13130	73917	0.012285153
64981	6228	0.977531205
8814	181511	0.512557114
2148	5246009	0.006349201
102959	670	0.299592013
440946	222	0.41114698
11614	83944	0.693546995
4685	2969	0.241973907
412	1146	0.906782169
68374	971	0.295211524
19707	96	0.084238671
460	247	0.36624179
10465	20534	0.322024322
12046	12187	0.197261536
11005	280	0.538486306
10256	8617	0.952844189
985	586	0.451647499
274	7460	0.213870526
6584	5255	0.858401189
724	151492	0.2792023
6342	177	0.044136584
66282	4171	0.968701615
7015703	53297338	0.409498889
196	62385	0.623233217
150929	15380	0.243911677
3080590	7749	0.083381307
8163	683	0.478966976
273	7460	0.241363621
1738	751	0.566301867
87691	464	0.318208413
3893	264	0.207194258
5281607	496	0.06619451
1055	1178	0.628613022
1110	3639	0.270933238
312	6561	0.669125736
4671	2682	0.671732433
92258	196	0.726914327
588	11492	0.857199128
1563	426318	0.126134244
743	943	0.143091954
6054	8093	0.135605301
3672	19707	0.474129386
69217	31252	0.487217029
70346	10812	0.743827268
70	157	0.093845448
160637	2080	0.816900509
5753	281	0.055288911
454	7824	0.788789031
6396	916	0.123835259
7500	65154	0.785421088
975	10797	0.129110262
649	92918	0.697677218
98206	7824	0.880509974
7172	100532	0.935695182
5280804	5318980	0.751373829
342532	13849	0.813890186
170748	94180	0.521028034
13204	292427	0.406048133
10010	439606	0.043214228
5281855	3744	0.712665963
10819	11902	0.725226127
7731	92904	0.953164456
440949	8299	0.841624595
528708	122166	0.677567462
5281672	23847	0.471875107
702	18189	0.068097889
3848	31291	0.616268419
7909	7015703	0.975993041
5280445	69217	0.431019077
92918	753	0.651020605
138	123886	0.669904752
4788	138	0.961372483
12591	5280459	0.0211188
11197	681	0.553290916
134	31289	0.123395344
7937	3421919	0.567309082
8028	97417	0.798808034
3614	10296	0.206405036
750	92751	0.345860691
7967	441447	0.935835762
65124	11747	0.772106735
23535	11361	0.209442528
79718	5002	0.153213537
100528	8853	0.675778016
71629	252	0.768178814
65249	79437	0.295933781
188979	7720	0.901605042
8814	13130	0.19497377
9679	11142	0.861044076
68340	67427	0.161763187
92817	16900	0.535513524
123694	6549	0.478768151
29109	8814	0.474084977
65072	70694	0.703750952
136487	1132	0.837132077
5312	3081084	0.188004122
7909	426318	0.307565868
107802	683	0.128771478
1068	79101	0.481714787
774	1983	0.801602956
2080	668	0.124014075
92832	19	0.012495236
92997	69160	0.283609877
92258	12702257	0.248459364
4096934	449	0.598639614
68340	10296	0.191051213
160562	12100	0.878262411
1030	6238	0.291112849
64950	99823	0.680158801
79101	5202	0.091024014
385	58	0.939079553
1135	7519	0.992174947
5280343	9831622	0.556065052
207	1146	0.795829227
5253209	8058	0.166069038
496	5312	0.058911747
6344	11756	0.198298707
26840	1014	0.243415912
1673	439207	0.698851446
86609	69421	0.612625887
8858	5317750	0.039111243
9862	4455	0.103042388
160562	2148	0.80799291
864	5488186	0.602664741
11266	785	0.262660165
530422	10686	0.623155052
5312	13187	0.776436777
9903	649	0.092382944
1150	122121	0.980749625
134	370	0.852749423
3421919	10819	0.533770248
152416	11230	0.869191414
7408	273	0.362942696
3744	14514	0.044331929
138	9378	0.000693536
10805	8078	0.661341703
207	321710	0.637516401
11463	7895	0.630578546
80220	875	0.35813009
1030	1018	0.875090412
119205	4128305	0.556928713
7803	1132	0.39947329
8468	107649	0.122208755
5281377	12293	0.721703272
246728	69217	0.095860094
11124	11509	0.943157341
5192	5281673	0.888159386
10393	66520	0.167268781
7409	11492	0.513690737
785	417358	0.66149519
604	8908	0.095809433
88881	8617	0.872303784
6166	5281612	0.872239885
125	47579	0.053098514
12401	613145	0.273523011
547	1088	0.543357814
190	29109	0.852775118
7450	79041	0.084856905
724	1738	0.675371603
6584	11387	0.415581845
417575	12187	0.656339145
4060215	978	0.757836536
1030	5280804	0.510394667
12024	11747	0.27763342
334517	169485	0.741631687
6539217	757	0.386833399
8468	147608	0.396235544
115089	864	0.524345665
129846	53297338	0.20456773
12266	7802	0.335035798
12025	66520	0.100506632
7983	587	0.243666749
2498	16478	0.286762779
8194	11387	0.923207657
916	3676	0.054524077
323786	283	0.590683929
2682	784	0.797859634
96757	17805101	0.391689858
751	79718	0.396749135
11508	7420	0.219462781
6723	12741	0.909773635
1031	7720	0.569802844
5253209	385	0.621295884
428	2758	0.55533955
11671	1090	0.283477669
29109	11552	0.055375751
17513	47	0.117356349
19602	69114	0.100553516
1176	92829	0.930796188
439207	15103	0.934695156
14986	3621685	0.513664281
356	73212	0.026296412
10393	3639	0.134963532
2682	1178	0.205183642
751	99463	0.851833797
